REF,REF_NAME,Total_INV_Q_COLIS,Month,Semaine,Monthly_INV_Q_COLIS,Previous Month Sales,Sales_Percentage
340025400,DORITOS NATURE 170G (32X9),5980,2023-10,8.2024,24,928.0,2
340025400,DORITOS NATURE 170G (32X9),5980,2023-11,16.2024,2,856.0,0
340025400,DORITOS NATURE 170G (32X9),5980,2023-11,9.2024,4974,960.0,518
340025404,DORITOS NATURE 170G+10% (12X20),1017,2022-12,1.2024,1,0.0,0
340025404,DORITOS NATURE 170G+10% (12X20),1017,2023-07,3.2024,8,0.0,0
340025404,DORITOS NATURE 170G+10% (12X20),1017,2023-10,1.2024,1008,0.0,0
340026427,B&N TW BACON 150GX2+10% (48X10),100,2023-10,2.2024,100,0.0,0
340026428,B&N TW SEL 150GX2+10% (48X10),29,2023-10,3.2024,29,0.0,0
340026618,DORITOS SWEET CHILI 230G (12X18),21,1942-11,1.2024,4,3.0,133
340026618,DORITOS SWEET CHILI 230G (12X18),21,1943-04,1.2024,1,3.0,33
340026618,DORITOS SWEET CHILI 230G (12X18),21,2023-10,1.2024,12,3.0,400
340026618,DORITOS SWEET CHILI 230G (12X18),21,2023-10,9.2024,4,12.0,33
340026916,PEPSI ZERO PET 2L MF (64X6),176,2023-11,2.2024,48,19850.667,0
340026916,PEPSI ZERO PET 2L MF (64X6),176,2024-01,12.2024,64,12252.0,0
340026916,PEPSI ZERO PET 2L MF (64X6),176,2024-01,13.2024,64,14556.0,0
340027157,LAYS BOX ROTISS 80UC ANC NAT 145G (4X80),4,1942-07,1.2024,4,0.0,0
340027518,LAYS CHIPS BBQ 27.5G WIP EX (30X120),19,2023-11,16.2024,19,0.0,0
340027519,LAYS CHIPS POULET 27.5G WIP EX (30X120),88,2023-09,12.2024,16,0.0,0
340027519,LAYS CHIPS POULET 27.5G WIP EX (30X120),88,2023-10,7.2024,72,0.0,0
340027660,B&N CAC GR SALÉES 590G (40X12),762,2023-09,15.2024,15,1099.0,1
340027660,B&N CAC GR SALÉES 590G (40X12),762,2023-12,2.2024,680,1324.0,51
340027660,B&N CAC GR SALÉES 590G (40X12),762,2024-03,14.2024,67,910.0,7
340027765,QUAKER GOLD CROUST NOIX PEC 500G (84X8),2,1943-06,1.2024,1,4635.0,0
340027765,QUAKER GOLD CROUST NOIX PEC 500G (84X8),2,2022-10,1.2024,1,4635.0,0
340027829,PEPSI REG PET 1.5L (84X6),315,1943-04,1.2024,63,0.0,0
340027829,PEPSI REG PET 1.5L (84X6),315,2023-08,1.2024,252,0.0,0
340027949,LAYS BBQ 200G (24X18),24,2022-05,5.2024,24,0.0,0
340027971,LIPT PECHE CAN 330MLX6 (99X4),33,2023-03,2.2024,9,79.0,11
340027971,LIPT PECHE CAN 330MLX6 (99X4),33,2023-03,5.2024,24,9.0,266
340028025,LIPT ZERO PECHE PET 1.5L (84X6),2709,1943-04,1.2024,21,0.0,0
340028025,LIPT ZERO PECHE PET 1.5L (84X6),2709,2023-04,8.2024,2688,0.0,0
340028030,LIPT CIT CV PET 1.5L (84X6),84,1943-05,13.2024,84,0.0,0
340028404,LAYS SEL & VINAIGRE 240G (12X15),6,1942-08,1.2024,6,0.0,0
340029071,QUAKER CRUESLI MELANGE NOIX 450G (56X12),520,2023-08,4.2024,504,10045.0,5
340029071,QUAKER CRUESLI MELANGE NOIX 450G (56X12),520,2023-12,7.2024,15,14410.0,0
340029071,QUAKER CRUESLI MELANGE NOIX 450G (56X12),520,2024-02,17.2024,1,25837.0,0
340029130,LAYS CHIPS CREME&OIGNON 120G (32X12),313,1942-12,1.2024,8,4664.0,0
340029130,LAYS CHIPS CREME&OIGNON 120G (32X12),313,2023-10,2.2024,64,4653.0,1
340029130,LAYS CHIPS CREME&OIGNON 120G (32X12),313,2023-11,1.2024,41,4664.0,0
340029130,LAYS CHIPS CREME&OIGNON 120G (32X12),313,2023-11,14.2024,8,5977.0,0
340029130,LAYS CHIPS CREME&OIGNON 120G (32X12),313,2023-12,8.2024,32,4653.0,0
340029130,LAYS CHIPS CREME&OIGNON 120G (32X12),313,2024-02,10.2024,32,4923.0,0
340029130,LAYS CHIPS CREME&OIGNON 120G (32X12),313,2024-03,15.2024,32,6881.0,0
340029130,LAYS CHIPS CREME&OIGNON 120G (32X12),313,2024-03,17.2024,96,10101.0,0
340029213,7UP REG VC 330ML (60x24),99,2021-04,13.2024,99,2050.0,4
340029267,7UP REG PET 1.5LX4 FF (2X45),92,2023-09,1.2024,28,2430.0,1
340029267,7UP REG PET 1.5LX4 FF (2X45),92,2023-09,6.2024,28,720.0,3
340029267,7UP REG PET 1.5LX4 FF (2X45),92,2023-11,5.2024,24,720.0,3
340029267,7UP REG PET 1.5LX4 FF (2X45),92,2024-01,11.2024,12,2070.0,0
340029271,7UP REG PET 1.5L (2X180),100,2023-09,7.2024,44,0.0,0
340029271,7UP REG PET 1.5L (2X180),100,2023-12,12.2024,16,44.0,36
340029271,7UP REG PET 1.5L (2X180),100,2024-01,11.2024,22,44.0,50
340029271,7UP REG PET 1.5L (2X180),100,2024-03,13.2024,18,44.0,40
340029273,7UP REG CAN 330MLX6 (99X4),275,1943-06,6.2024,1,10161.0,0
340029273,7UP REG CAN 330MLX6 (99X4),275,2023-08,9.2024,19,14373.0,0
340029273,7UP REG CAN 330MLX6 (99X4),275,2023-10,15.2024,36,6795.0,0
340029273,7UP REG CAN 330MLX6 (99X4),275,2024-01,16.2024,126,5022.0,2
340029273,7UP REG CAN 330MLX6 (99X4),275,2024-03,16.2024,93,5022.0,1
340029275,7UP REG CAN 330ML (99X24),455,2023-08,3.2024,67,21186.0,0
340029275,7UP REG CAN 330ML (99X24),455,2023-09,4.2024,98,6039.0,1
340029275,7UP REG CAN 330ML (99X24),455,2023-10,1.2024,290,45144.0,0
340029279,B&N CAJOU GR A SEC 165 (60X20),50,1943-08,9.2024,25,2749.0,0
340029279,B&N CAJOU GR A SEC 165 (60X20),50,2023-08,2.2024,25,4007.0,0
340029697,PEPSI ZERO PET 1.5LX4 FF (X120),304,2023-10,1.2024,25,26160.0,0
340029697,PEPSI ZERO PET 1.5LX4 FF (X120),304,2023-11,13.2024,7,25200.0,0
340029697,PEPSI ZERO PET 1.5LX4 FF (X120),304,2023-12,6.2024,102,280320.0,0
340029697,PEPSI ZERO PET 1.5LX4 FF (X120),304,2024-02,12.2024,140,30360.0,0
340029697,PEPSI ZERO PET 1.5LX4 FF (X120),304,2024-04,17.2024,30,102600.0,0
340029918,PEPSI ZERO PET 1.5L (84X6),19420,2023-05,10.2024,21,123904.0,0
340029918,PEPSI ZERO PET 1.5L (84X6),19420,2023-08,1.2024,21,110500.0,0
340029918,PEPSI ZERO PET 1.5L (84X6),19420,2023-08,2.2024,252,117073.0,0
340029918,PEPSI ZERO PET 1.5L (84X6),19420,2023-09,8.2024,63,108192.0,0
340029918,PEPSI ZERO PET 1.5L (84X6),19420,2023-12,1.2024,163,110500.0,0
340029918,PEPSI ZERO PET 1.5L (84X6),19420,2023-12,4.2024,8820,118743.0,7
340029918,PEPSI ZERO PET 1.5L (84X6),19420,2023-12,7.2024,9996,110670.0,9
340029918,PEPSI ZERO PET 1.5L (84X6),19420,2024-01,13.2024,84,151260.0,0
340029919,PEPSI ZERO PET 1.5LX2 FF (84X3),1092,2023-11,2.2024,1092,81.0,1348
340029920,PEPSI ZERO PET 1.5LX4 FF (2X45),130,2023-11,6.2024,106,176580.0,0
340029920,PEPSI ZERO PET 1.5LX4 FF (2X45),130,2024-01,15.2024,22,72900.0,0
340029920,PEPSI ZERO PET 1.5LX4 FF (2X45),130,2024-03,16.2024,2,85860.0,0
340029996,LAYS NATURE 25GX6 (12X16),19,1942-08,1.2024,19,0.0,0
340030045,PEPSI ZERO PET 1.5L (2X180),292,2023-08,1.2024,40,268.0,14
340030045,PEPSI ZERO PET 1.5L (2X180),292,2023-09,3.2024,32,336.0,9
340030045,PEPSI ZERO PET 1.5L (2X180),292,2023-09,5.2024,76,346.0,21
340030045,PEPSI ZERO PET 1.5L (2X180),292,2023-10,5.2024,58,346.0,16
340030045,PEPSI ZERO PET 1.5L (2X180),292,2023-12,6.2024,86,410.0,20
340030048,LIPT PECHE PET 1L (125X6),1650,1943-06,10.2024,300,725.0,41
340030048,LIPT PECHE PET 1L (125X6),1650,2023-06,2.2024,875,9000.0,9
340030048,LIPT PECHE PET 1L (125X6),1650,2023-07,9.2024,475,475.0,100
340030049,LIPT PECHE PET 1L (2X308),130,2023-06,2.2024,130,0.0,0
340030203,LAYS NATURE 350G (20X12),6,1942-09,1.2024,4,0.0,0
340030203,LAYS NATURE 350G (20X12),6,1943-04,1.2024,2,0.0,0
340030356,LIPT GREEN AGR PET 500ML (120X12),5,1942-08,1.2024,5,0.0,0
340030361,LIPT PECHE PET 500ML (120X12),1200,2023-06,1.2024,1200,120.0,1000
340030449,LAYS CHIPS BBQ 350G (20X12),265,2023-09,1.2024,19,3267.0,0
340030449,LAYS CHIPS BBQ 350G (20X12),265,2023-12,4.2024,239,2115.0,11
340030449,LAYS CHIPS BBQ 350G (20X12),265,2024-02,13.2024,7,1610.0,0
340030451,LAYS POULET 350G (20X12),21,1942-08,1.2024,21,0.0,0
340030572,7UP MOJITO ZERO HYS BIB 5L (140X1),319,1942-05,1.2024,4,2452.0,0
340030572,7UP MOJITO ZERO HYS BIB 5L (140X1),319,2023-10,14.2024,8,2385.0,0
340030572,7UP MOJITO ZERO HYS BIB 5L (140X1),319,2023-12,10.2024,140,1980.0,7
340030572,7UP MOJITO ZERO HYS BIB 5L (140X1),319,2024-01,14.2024,43,2385.0,1
340030572,7UP MOJITO ZERO HYS BIB 5L (140X1),319,2024-02,15.2024,124,2570.0,4
340031562,B&N AMANDES GR A SEC 105G (75X24),325,2023-05,2.2024,25,580.0,4
340031562,B&N AMANDES GR A SEC 105G (75X24),325,2024-02,13.2024,300,834.0,35
340031770,MOUNTAIN DEW PET 500ML (108X12),6444,1943-03,1.2024,215,23948.0,0
340031770,MOUNTAIN DEW PET 500ML (108X12),6444,1943-06,3.2024,108,10023.0,1
340031770,MOUNTAIN DEW PET 500ML (108X12),6444,1943-08,10.2024,126,2736.0,4
340031770,MOUNTAIN DEW PET 500ML (108X12),6444,1943-08,8.2024,216,8165.0,2
340031770,MOUNTAIN DEW PET 500ML (108X12),6444,2023-05,1.2024,54,23948.0,0
340031770,MOUNTAIN DEW PET 500ML (108X12),6444,2023-08,2.2024,2808,15668.0,17
340031770,MOUNTAIN DEW PET 500ML (108X12),6444,2023-09,15.2024,36,3458.0,1
340031770,MOUNTAIN DEW PET 500ML (108X12),6444,2023-10,8.2024,36,8165.0,0
340031770,MOUNTAIN DEW PET 500ML (108X12),6444,2023-10,9.2024,1656,6246.0,26
340031770,MOUNTAIN DEW PET 500ML (108X12),6444,2023-12,9.2024,1134,6246.0,18
340031770,MOUNTAIN DEW PET 500ML (108X12),6444,2024-02,15.2024,55,3458.0,1
340032074,LIPT GREEN WHITE PEACH 1L (125X6),18,1943-04,1.2024,18,0.0,0
340032075,LIPT GREEN CCV MENTHE PET 1L (125X6),119,1942-04,1.2024,119,0.0,0
340032094,7UP REG PET 1L (125X6),25,2024-03,13.2024,25,50.0,50
340032095,PEPSI ZERO PET 1L (125X6),2286,1942-11,1.2024,25,12227.0,0
340032095,PEPSI ZERO PET 1L (125X6),2286,1943-04,1.2024,75,12227.0,0
340032095,PEPSI ZERO PET 1L (125X6),2286,1943-09,9.2024,44,7277.0,0
340032095,PEPSI ZERO PET 1L (125X6),2286,1943-10,10.2024,49,6074.0,0
340032095,PEPSI ZERO PET 1L (125X6),2286,2023-09,1.2024,143,12227.0,1
340032095,PEPSI ZERO PET 1L (125X6),2286,2023-10,1.2024,75,12227.0,0
340032095,PEPSI ZERO PET 1L (125X6),2286,2024-01,9.2024,1875,7277.0,25
340032698,PEPSI REG PET 500ML (108X12),90,2023-04,2.2024,90,0.0,0
340032699,PEPSI ZERO PET 500ML (108X12),1866,1943-10,10.2024,96,30940.0,0
340032699,PEPSI ZERO PET 500ML (108X12),1866,2023-09,4.2024,18,25576.0,0
340032699,PEPSI ZERO PET 500ML (108X12),1866,2023-09,5.2024,108,26856.0,0
340032699,PEPSI ZERO PET 500ML (108X12),1866,2023-10,2.2024,852,28309.0,3
340032699,PEPSI ZERO PET 500ML (108X12),1866,2023-10,9.2024,126,29487.0,0
340032699,PEPSI ZERO PET 500ML (108X12),1866,2023-12,5.2024,504,26856.0,1
340032699,PEPSI ZERO PET 500ML (108X12),1866,2024-02,11.2024,54,34265.0,0
340032699,PEPSI ZERO PET 500ML (108X12),1866,2024-02,14.2024,108,40995.0,0
340032703,7UP REG PET 500ML (108X12),270,1943-03,1.2024,107,6217.0,1
340032703,7UP REG PET 500ML (108X12),270,2023-10,12.2024,1,13659.0,0
340032703,7UP REG PET 500ML (108X12),270,2023-12,10.2024,18,12428.0,0
340032703,7UP REG PET 500ML (108X12),270,2024-02,15.2024,36,5275.0,0
340032703,7UP REG PET 500ML (108X12),270,2024-03,17.2024,108,3260.0,3
340032824,7UP MOJITO PET 500ML (108X12),216,2023-12,3.2024,162,5135.0,3
340032824,7UP MOJITO PET 500ML (108X12),216,2024-02,10.2024,18,8709.0,0
340032824,7UP MOJITO PET 500ML (108X12),216,2024-03,15.2024,36,5466.0,0
340034342,LAYS CHIPS EMMENTAL 25G EX (96X24),35,2023-11,14.2024,35,0.0,0
340034343,LAYS FROMAGE 25G WIP (96X24),65,2023-08,7.2024,1,0.0,0
340034343,LAYS FROMAGE 25G WIP (96X24),65,2024-02,13.2024,64,0.0,0
340034409,LIPT FRAMBOISE PET 500ML (120X12),1680,2023-12,5.2024,1680,22321.0,7
340034475,MPK LAYS ARO 14X6X27.5G 25G FR,24,2024-01,15.2024,12,1638.0,0
340034475,MPK LAYS ARO 14X6X27.5G 25G FR,24,2024-02,15.2024,12,1638.0,0
340034475,"MPK LAYS CHIPS ARO 25GX2 27,5GX4 (12X14)",1253,1943-09,9.2024,4,9181.0,0
340034475,"MPK LAYS CHIPS ARO 25GX2 27,5GX4 (12X14)",1253,2023-09,4.2024,4,6780.0,0
340034475,"MPK LAYS CHIPS ARO 25GX2 27,5GX4 (12X14)",1253,2023-11,7.2024,17,7702.0,0
340034475,"MPK LAYS CHIPS ARO 25GX2 27,5GX4 (12X14)",1253,2023-12,1.2024,839,7506.0,11
340034475,"MPK LAYS CHIPS ARO 25GX2 27,5GX4 (12X14)",1253,2023-12,4.2024,281,6780.0,4
340034475,"MPK LAYS CHIPS ARO 25GX2 27,5GX4 (12X14)",1253,2023-12,5.2024,24,7079.0,0
340034475,"MPK LAYS CHIPS ARO 25GX2 27,5GX4 (12X14)",1253,2024-02,11.2024,84,9692.0,0
340034476,"LAYS ARO 25GX2 27,5GX4 EX (24X14)",5,2023-07,7.2024,5,5.0,100
340034477,"MPK LAYS CHIPS BBQ 27,5GX6 (12X14)",56,2023-09,2.2024,48,10313.0,0
340034477,"MPK LAYS CHIPS BBQ 27,5GX6 (12X14)",56,2023-09,7.2024,7,9316.0,0
340034477,"MPK LAYS CHIPS BBQ 27,5GX6 (12X14)",56,2024-02,17.2024,1,104.0,0
340034534,PEPSI ZERO PET 1.5LX5+1 MF (X84),79,1943-09,9.2024,2,23184.0,0
340034534,PEPSI ZERO PET 1.5LX5+1 MF (X84),79,2023-09,2.2024,1,47460.0,0
340034534,PEPSI ZERO PET 1.5LX5+1 MF (X84),79,2023-09,4.2024,4,29904.0,0
340034534,PEPSI ZERO PET 1.5LX5+1 MF (X84),79,2024-02,9.2024,72,23184.0,0
340034535,7UP MOJITO PET 1.5LX5+1 MF (X84),33,2023-10,8.2024,30,0.0,0
340034535,7UP MOJITO PET 1.5LX5+1 MF (X84),33,2023-10,9.2024,3,2520.0,0
340034536,7UP REG PET 1.5LX5+1 MF (X84),5,2023-11,4.2024,5,0.0,0
340034664,DORITOS NATURE 170G+10% (4X80),281,2023-07,1.2024,15,60.0,25
340034664,DORITOS NATURE 170G+10% (4X80),281,2023-09,2.2024,154,60.0,256
340034664,DORITOS NATURE 170G+10% (4X80),281,2023-10,1.2024,12,60.0,20
340034664,DORITOS NATURE 170G+10% (4X80),281,2023-10,2.2024,100,60.0,166
340034682,PEPSI REG CAN 330MLX6 (99X4),197,1942-05,1.2024,17,134.0,12
340034682,PEPSI REG CAN 330MLX6 (99X4),197,1942-07,1.2024,99,134.0,73
340034682,PEPSI REG CAN 330MLX6 (99X4),197,2023-07,8.2024,81,0.0,0
340034684,PEPSI ZERO CAN 330MLX6 (99X4),558,2023-09,10.2024,52,61327.0,0
340034684,PEPSI ZERO CAN 330MLX6 (99X4),558,2023-09,9.2024,54,55764.0,0
340034684,PEPSI ZERO CAN 330MLX6 (99X4),558,2023-11,7.2024,93,56250.0,0
340034684,PEPSI ZERO CAN 330MLX6 (99X4),558,2023-12,9.2024,72,55764.0,0
340034684,PEPSI ZERO CAN 330MLX6 (99X4),558,2024-01,16.2024,90,11431.0,0
340034684,PEPSI ZERO CAN 330MLX6 (99X4),558,2024-04,17.2024,197,10045.0,1
340034699,LIPT GREEN AGRUMES PET 1L (125X6),1,1942-06,1.2024,1,0.0,0
340034984,LAYS ANC NATURE 75G EX (80X15),273,2023-11,3.2024,273,0.0,0
340035687,7UP ZERO 150ML ECHANT (180X24),2994,1942-08,1.2024,98,0.0,0
340035687,7UP ZERO 150ML ECHANT (180X24),2994,1943-06,10.2024,1448,0.0,0
340035687,7UP ZERO 150ML ECHANT (180X24),2994,2023-06,1.2024,1448,0.0,0
340037795,LAYS MAX SAUCE BURGER AM 120G EX (64X12),32,1943-01,1.2024,16,0.0,0
340037795,LAYS MAX SAUCE BURGER AM 120G EX (64X12),32,2023-01,4.2024,16,16.0,100
340037796,LAYS MAX POULET 120G EX (64X12),2,2022-09,3.2024,2,0.0,0
340037797,LAYS MAX SAUCE BBQ 120G (32X12),3,1943-10,10.2024,1,6551.0,0
340037797,LAYS MAX SAUCE BBQ 120G (32X12),3,2023-10,6.2024,1,5059.0,0
340037797,LAYS MAX SAUCE BBQ 120G (32X12),3,2024-04,17.2024,1,16141.0,0
340037851,LAYS BOX 52U BBQ 350G (2x52),105,2023-08,1.2024,26,0.0,0
340037851,LAYS BOX 52U BBQ 350G (2x52),105,2023-11,4.2024,24,30.0,80
340037851,LAYS BOX 52U BBQ 350G (2x52),105,2023-12,11.2024,2,40.0,5
340037851,LAYS BOX 52U BBQ 350G (2x52),105,2023-12,8.2024,30,36.0,83
340037851,LAYS BOX 52U BBQ 350G (2x52),105,2024-03,15.2024,22,4.0,550
340037851,LAYS BOX 52U BBQ 350G (2x52),105,2024-03,17.2024,1,2.0,50
340037914,7UP ZERO HYS BIB 5L (140X1),290,2023-11,10.2024,74,3020.0,2
340037914,7UP ZERO HYS BIB 5L (140X1),290,2023-12,17.2024,76,4008.0,1
340037914,7UP ZERO HYS BIB 5L (140X1),290,2023-12,8.2024,140,3324.0,4
340037936,LIPTON YELLOW BAG 500G (X10),136,2023-03,4.2024,81,15.0,540
340037936,LIPTON YELLOW BAG 500G (X10),136,2024-03,17.2024,55,120.0,45
340037938,LIPTON EARL GREY BAG 500G (X10),181,1942-12,1.2024,42,30.0,140
340037938,LIPTON EARL GREY BAG 500G (X10),181,2023-06,16.2024,15,0.0,0
340037938,LIPTON EARL GREY BAG 500G (X10),181,2023-08,2.2024,124,15.0,826
340038901,PEPSI REG SLK CAN 330ML (99X24),613,1943-06,9.2024,85,0.0,0
340038901,PEPSI REG SLK CAN 330ML (99X24),613,2023-06,3.2024,85,99.0,85
340038901,PEPSI REG SLK CAN 330ML (99X24),613,2023-07,7.2024,91,0.0,0
340038901,PEPSI REG SLK CAN 330ML (99X24),613,2023-08,1.2024,295,0.0,0
340038901,PEPSI REG SLK CAN 330ML (99X24),613,2023-09,7.2024,57,0.0,0
340038977,PEPSI ZERO SLK CAN 330ML (99X24),249,1942-08,1.2024,22,21456.0,0
340038977,PEPSI ZERO SLK CAN 330ML (99X24),249,2023-10,7.2024,183,30665.0,0
340038977,PEPSI ZERO SLK CAN 330ML (99X24),249,2023-12,13.2024,33,25158.0,0
340038977,PEPSI ZERO SLK CAN 330ML (99X24),249,2024-01,17.2024,11,32024.0,0
340038978,7UP REG SLK CAN 330ML (99X24),629,2023-07,2.2024,200,18058.0,1
340038978,7UP REG SLK CAN 330ML (99X24),629,2023-09,5.2024,77,24046.0,0
340038978,7UP REG SLK CAN 330ML (99X24),629,2023-10,4.2024,113,20093.0,0
340038978,7UP REG SLK CAN 330ML (99X24),629,2023-11,3.2024,78,19202.0,0
340038978,7UP REG SLK CAN 330ML (99X24),629,2023-12,8.2024,62,37075.0,0
340038978,7UP REG SLK CAN 330ML (99X24),629,2024-04,4.2024,99,20093.0,0
340038979,7UP MOJITO SLK CAN 330ML (99X24),455,2023-09,15.2024,22,14101.0,0
340038979,7UP MOJITO SLK CAN 330ML (99X24),455,2023-10,14.2024,433,15786.0,2
340038980,7UP CHERRY SLK CAN 330ML (99X24),99,2023-11,13.2024,99,23652.0,0
340038981,7UP COCKT EXO SLK CAN 330ML (99X24),87,1943-06,10.2024,1,24398.0,0
340038981,7UP COCKT EXO SLK CAN 330ML (99X24),87,2023-06,6.2024,1,11044.0,0
340038981,7UP COCKT EXO SLK CAN 330ML (99X24),87,2023-11,15.2024,85,8866.0,0
340038982,LIPT PECHE SLK CAN 330ML (99X24),3296,1943-06,9.2024,52,100.0,52
340038982,LIPT PECHE SLK CAN 330ML (99X24),3296,2023-06,2.2024,714,2255.0,31
340038982,LIPT PECHE SLK CAN 330ML (99X24),3296,2023-06,4.2024,97,2483.0,3
340038982,LIPT PECHE SLK CAN 330ML (99X24),3296,2023-07,9.2024,97,100.0,97
340038982,LIPT PECHE SLK CAN 330ML (99X24),3296,2023-08,2.2024,82,2255.0,3
340038982,LIPT PECHE SLK CAN 330ML (99X24),3296,2023-09,1.2024,2061,586.0,351
340038982,LIPT PECHE SLK CAN 330ML (99X24),3296,2023-10,6.2024,95,693.0,13
340038982,LIPT PECHE SLK CAN 330ML (99X24),3296,2023-11,4.2024,98,2483.0,3
340038983,LIPTONIC ORIG SLK CAN 330ML (99X24),99,2023-10,13.2024,99,17512.0,0
340038984,LIPT CIT CV SLK CAN 330ML (99X24),208,1943-05,9.2024,54,77.0,70
340038984,LIPT CIT CV SLK CAN 330ML (99X24),208,2023-05,5.2024,77,0.0,0
340038984,LIPT CIT CV SLK CAN 330ML (99X24),208,2023-07,9.2024,77,77.0,100
340038985,LIPT FRAMBOISE SLK CAN 330ML (99X24),186,2023-07,1.2024,186,12607.0,1
340039354,LIPT GRN CCV MENT SLK CAN 330ML (99X24),337,1943-06,10.2024,75,3357.0,2
340039354,LIPT GRN CCV MENT SLK CAN 330ML (99X24),337,2023-06,5.2024,75,1936.0,3
340039354,LIPT GRN CCV MENT SLK CAN 330ML (99X24),337,2023-07,3.2024,33,1607.0,2
340039354,LIPT GRN CCV MENT SLK CAN 330ML (99X24),337,2023-10,5.2024,54,1936.0,2
340039354,LIPT GRN CCV MENT SLK CAN 330ML (99X24),337,2023-12,7.2024,1,2125.0,0
340039354,LIPT GRN CCV MENT SLK CAN 330ML (99X24),337,2024-01,15.2024,99,3663.0,2
340039544,PEPSI ZERO PET 1.5LX(5+1)(DP40),44,2023-12,1.2024,40,0.0,0
340039544,PEPSI ZERO PET 1.5LX(5+1)(DP40),44,2023-12,4.2024,4,0.0,0
340040846,LIPT GREEN AGRUMES BIB 19L (32X1),1064,2023-09,9.2024,128,0.0,0
340040846,LIPT GREEN AGRUMES BIB 19L (32X1),1064,2023-10,7.2024,936,0.0,0
340040972,LIPT PECHE STEVIA BIB 19L FR (32X1),640,2023-10,3.2024,32,448.0,7
340040972,LIPT PECHE STEVIA BIB 19L FR (32X1),640,2023-11,1.2024,608,384.0,158
340041085,CHEETOS NIBBIT STICKS 22GR (88X30) FR,53,2023-05,1.2024,53,0.0,0
340041185,LAYS 3D BACON 85GX2+15% (16X12),3,2023-04,1.2024,3,0.0,0
340041186,LAYS 3D FROMAGE 150GX2 (16X8),4179,2023-10,1.2024,28,3296.0,0
340041186,LAYS 3D FROMAGE 150GX2 (16X8),4179,2023-11,4.2024,1377,8076.0,17
340041186,LAYS 3D FROMAGE 150GX2 (16X8),4179,2024-02,14.2024,1971,0.0,0
340041186,LAYS 3D FROMAGE 150GX2 (16X8),4179,2024-03,15.2024,803,592.0,135
340041187,LAYS 3D CACAHUETE 150GX2 (16X8),1492,2023-11,16.2024,112,490.0,22
340041187,LAYS 3D CACAHUETE 150GX2 (16X8),1492,2023-12,1.2024,77,2408.0,3
340041187,LAYS 3D CACAHUETE 150GX2 (16X8),1492,2024-02,11.2024,845,1600.0,52
340041187,LAYS 3D CACAHUETE 150GX2 (16X8),1492,2024-02,13.2024,458,416.0,110
340041188,LAYS 3D BACON 150GX2 (16X8),3709,2022-12,3.2024,21,7148.0,0
340041188,LAYS 3D BACON 150GX2 (16X8),3709,2023-07,1.2024,128,3020.0,4
340041188,LAYS 3D BACON 150GX2 (16X8),3709,2023-12,9.2024,735,1500.0,49
340041188,LAYS 3D BACON 150GX2 (16X8),3709,2024-02,12.2024,1333,643.0,207
340041188,LAYS 3D BACON 150GX2 (16X8),3709,2024-03,13.2024,1492,1043.0,143
340041189,LAYS 3D NATURE 150GX2 (16X8),49,2023-01,4.2024,16,14260.0,0
340041189,LAYS 3D NATURE 150GX2 (16X8),49,2023-10,4.2024,16,14260.0,0
340041189,LAYS 3D NATURE 150GX2 (16X8),49,2024-01,12.2024,16,1836.0,0
340041189,LAYS 3D NATURE 150GX2 (16X8),49,2024-02,17.2024,1,16.0,6
340041190,LAYS 3D NATURE 85GX2+15% (16X12),1694,2023-10,4.2024,16,16.0,100
340041190,LAYS 3D NATURE 85GX2+15% (16X12),1694,2023-11,4.2024,1678,16.0,10487
340041193,LAYS 3D FROMAGE 85GX2 (20X15),1119,2022-12,1.2024,14,1958.0,0
340041193,LAYS 3D FROMAGE 85GX2 (20X15),1119,2023-02,3.2024,33,2395.0,1
340041193,LAYS 3D FROMAGE 85GX2 (20X15),1119,2023-07,1.2024,8,1958.0,0
340041193,LAYS 3D FROMAGE 85GX2 (20X15),1119,2024-03,15.2024,689,564.0,122
340041193,LAYS 3D FROMAGE 85GX2 (20X15),1119,2024-04,17.2024,375,136.0,275
340041204,LAYS 3D CACAHUETE 85GX2 (20X15),861,2023-02,3.2024,568,1462.0,38
340041204,LAYS 3D CACAHUETE 85GX2 (20X15),861,2023-12,7.2024,1,1545.0,0
340041204,LAYS 3D CACAHUETE 85GX2 (20X15),861,2024-03,14.2024,292,261.0,111
340041205,LAYS 3D BACON 85GX2 (20X15),1275,1943-08,9.2024,19,328.0,5
340041205,LAYS 3D BACON 85GX2 (20X15),1275,2023-08,8.2024,19,559.0,3
340041205,LAYS 3D BACON 85GX2 (20X15),1275,2023-09,2.2024,110,1177.0,9
340041205,LAYS 3D BACON 85GX2 (20X15),1275,2024-03,17.2024,389,108.0,360
340041205,LAYS 3D BACON 85GX2 (20X15),1275,2024-04,17.2024,738,108.0,683
340041206,LAYS 3D NATURE 85GX2 (20X15),206,2023-09,1.2024,40,4560.0,0
340041206,LAYS 3D NATURE 85GX2 (20X15),206,2024-01,13.2024,7,2171.0,0
340041206,LAYS 3D NATURE 85GX2 (20X15),206,2024-01,6.2024,80,4482.0,1
340041206,LAYS 3D NATURE 85GX2 (20X15),206,2024-02,17.2024,60,591.0,10
340041206,LAYS 3D NATURE 85GX2 (20X15),206,2024-03,16.2024,19,979.0,1
340041214,LAYS 3D PAPRIKA 85G (40X15),331,1942-11,1.2024,2,13013.0,0
340041214,LAYS 3D PAPRIKA 85G (40X15),331,2023-07,1.2024,329,13013.0,2
